task.i,learner.i,resampling.i,iteration,start.time,end.time,process,classif.auc,classif.acc,classif.logloss,ROC_AUM,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups
1,4,1,8,2025-07-22T21:10:00.153735Z,2025-07-22T21:13:48.415087Z,4,0.698020565552702,0.989821882951654,0.0545294792721703,0.0101503003388643,EMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
1,4,1,10,2025-07-24T11:12:44.063296Z,2025-07-24T11:16:27.161571Z,5,0.697953441873748,0.989821882951654,0.0548549607167515,0.00949771516025066,EMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
1,4,1,12,2025-07-22T21:10:00.287028Z,2025-07-22T21:13:38.198019Z,41,0.714126439598139,0.99048589874278,0.0515435656190688,0.00968428049236536,EMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
2,1,1,1,2025-07-22T21:10:01.276886Z,2025-07-22T21:37:14.312419Z,26,0.938547120947449,0.663496143958869,0.684506274716687,0.000523679133038968,EMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11784,1,1,11784
2,1,1,3,2025-07-22T21:10:04.782858Z,2025-07-22T21:37:58.591490Z,31,0.929875401005515,0.672750642673522,0.684592512392242,0.000629693444352597,EMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11784,2,1,11784
2,1,1,5,2025-07-22T21:11:08.261920Z,2025-07-22T21:32:26.351743Z,7,0.935940512932163,0.5,0.687905463705994,0.000727124162949622,EMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11784,3,1,11784
2,1,1,8,2025-07-22T21:11:43.451406Z,2025-07-22T21:38:46.708908Z,48,0.972299343044847,0.0103477523324852,0.722492250915316,0.000239333166973665,EMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
2,1,1,10,2025-07-22T21:12:09.080942Z,2025-07-22T21:35:25.032279Z,13,0.948120536989434,0.0101781170483461,0.771952232623426,0.000615356490015984,EMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
2,1,1,12,2025-07-22T21:12:23.672492Z,2025-07-22T21:38:26.204901Z,37,0.946722617005638,0.991505266734625,0.665351123585869,0.000422829645685852,EMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
2,2,1,1,2025-07-22T21:12:32.185938Z,2025-07-22T21:14:44.491637Z,35,0.915918272340844,0.719023136246787,0.651113161546884,0.00393774919211864,EMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11784,1,1,11784
2,2,1,3,2025-07-22T21:12:44.169732Z,2025-07-22T21:15:06.281084Z,6,0.911583631265103,0.654670094258783,0.649928586536601,0.00436589075252414,EMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11784,2,1,11784
2,2,1,5,2025-07-22T21:12:47.841777Z,2025-07-22T21:15:57.173054Z,86,0.900089691046195,0.642024013722127,0.658799226110123,0.00388592248782516,EMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11784,3,1,11784
2,2,1,8,2025-07-22T21:12:48.138990Z,2025-07-22T21:15:29.476239Z,89,0.915155669808625,0.460050890585242,0.697073067259883,0.00467115268111229,EMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
2,2,1,10,2025-07-22T21:13:02.260147Z,2025-07-22T21:15:25.584157Z,46,0.873203370465581,0.768447837150127,0.662424463903031,0.00722111854702234,EMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
2,2,1,12,2025-07-22T21:13:03.170652Z,2025-07-22T21:15:17.821865Z,59,0.869845013477085,0.243289160720353,0.722408301996374,0.00589132262393832,EMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
2,3,1,1,2025-07-22T21:13:10.409935Z,2025-07-22T21:40:27.415953Z,67,0.692618502682671,0.5,2.11540808379126,0.00500246323645115,EMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11784,1,1,11784
2,3,1,3,2025-07-22T21:13:16.966768Z,2025-07-22T21:40:53.544766Z,33,0.652360140951282,0.5,2.18050037250609,0.00470772245898843,EMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11784,2,1,11784
2,3,1,5,2025-07-22T21:13:30.794909Z,2025-07-22T21:41:34.768989Z,85,0.673802094213111,0.5,2.1447062507101,0.00476240692660213,EMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11784,3,1,11784
2,3,1,8,2025-07-22T21:13:36.534113Z,2025-07-22T21:27:28.708165Z,62,0.318254784347331,0.989821882951654,0.62513249808029,0.00870676059275866,EMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
2,3,1,10,2025-07-22T21:13:38.539434Z,2025-07-22T21:41:10.418278Z,41,0.665117109397314,0.989821882951654,0.0549978449934173,0.00535966595634818,EMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
2,3,1,12,2025-07-22T21:14:07.094891Z,2025-07-22T21:41:26.753011Z,4,0.720580127419753,0.99048589874278,0.0503015958742642,0.00478061102330685,EMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
2,4,1,1,2025-07-22T21:14:21.471628Z,2025-07-22T21:18:13.910357Z,66,0.727345165428313,0.500085689802913,1.95116456382846,0.00946552399545908,EMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11784,1,1,11784
2,4,1,3,2025-07-22T21:14:25.299954Z,2025-07-22T21:18:14.041665Z,25,0.718900747417741,0.5,1.97863378494242,0.00896051712334156,EMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11784,2,1,11784
2,4,1,5,2025-07-22T21:14:47.622470Z,2025-07-22T21:18:29.791114Z,51,0.721392204513827,0.500257289879931,1.95921904409408,0.00938583631068468,EMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11784,3,1,11784
2,4,1,8,2025-07-22T21:14:47.657680Z,2025-07-22T21:18:23.621345Z,35,0.686788060554128,0.989821882951654,0.0555735132590071,0.00957337208092213,EMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
2,4,1,10,2025-07-22T21:15:09.191293Z,2025-07-22T21:18:57.041389Z,6,0.700705512710654,0.989821882951654,0.0557608774777947,0.0101873381063342,EMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
2,4,1,12,2025-07-24T11:16:27.389604Z,2025-07-24T11:20:12.395074Z,5,0.697149901984809,0.99048589874278,0.0533331745413661,0.0100369630381465,EMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
